,id,author,problem_id,code,submission_id,score,time,type,predicted,predicted_label
3875,1829258,6631356321,08_Dict_22,"n = int(input())
ice_cream_available = {}

for k in range(n):
    p,q = input().split()
    if p not in ice_cream_available:
        ice_cream_available[p] = int(q)
    else:
        ice_cream_available[p] += int(q)

m = int(input())
ice_cream_buy = {}

for k in range(m):
    p,q = input().split()
    if p not in ice_cream_buy:
        ice_cream_buy[p] = int(q)
    else:
        ice_cream_buy[p] += int(q)


#Check ว่า มี ice-cream ที่ขายได้หรือไม่
c = 0
for i in ice_cream_buy:
    if i in ice_cream_available:
        c+=1
    else:
        pass

sales = {}

if c!= 0 : #มี ice-cream ที่ขายได้
    for i in ice_cream_buy:
        if i in ice_cream_available:
            if i not in sales:
                sales[i] = int(ice_cream_available[i])*int(ice_cream_buy[i])
            else:
                sales[i] += int(ice_cream_available[i])*int(ice_cream_buy[i])
        else:
            pass
    
    #################################################
    total_sales = 0

    for i in sales:
        total_sales+=float(sales[i])

    print(""Total ice cream sales:"",total_sales) #แสดงรายได้ทั้งหมด
    #################################################

    top_sales_list = []
    
    for i in sales:
        top_sales_list.append([sales[i],i])
    
    top_sales_list.sort()
    top_sales_list = top_sales_list[::-1]

    top_sales_names = []
    c = top_sales_list[0][0]

    for i in top_sales_list:
        if i[0] == c:
            top_sales_names.append(i[1])
        else:
            pass
    
    top_sales_names.sort()

    a = ''
    for i in range(len(top_sales_names)-1):
        a += str(top_sales_names[i]) + ', '

    a += top_sales_names[-1]

    print(""Top sales: ""+ a)

else: #ไม่มี ice-cream ที่ขายได้
    print(""No ice cream sales"")",1829258,100.0,over 1 year ago,unknown,0,human
3879,1936099,6630140921,08_Dict_22,"time = int(input())
icecream = {}
sale = {}
money = 0
for i in range(time):
    itim = input()
    name, price = itim.split("" "")
    icecream[name] = int(price)
time = int(input())
for i in range(time) :
    itim = input()
    name, amount = itim.split("" "")
    if name in icecream :
        if name not in sale :
            sale[name] = 0
            sale[name] += icecream[name] * int(amount)
            money += icecream[name] * int(amount)
        else :
            sale[name] += icecream[name] * int(amount)
            money += icecream[name] * int(amount)
salekeywords = list(sale.keys())
salevalues = list(sale.values())
if sale == {} :
    print(""No ice cream sales"")
else :
    print(""Total ice cream sales: ""+str(float(money)))
    maxsale = max(salevalues)
    preresult = []
    for i in range(len(salevalues)) :
        if salevalues[i] == maxsale :
            preresult.append(salekeywords[i])
    preresult.sort()
    result = preresult[0]
    if len(preresult) == 1 :
        print(""Top sales: ""+result)
    else :
        for i in range(1,len(preresult)) :
            result += "", ""
            result += preresult[i]
        print(""Top sales: ""+result)
    
",1936099,100.0,12 months ago,unknown,0,human
3884,1927955,6630359021,08_Dict_22,"n = int(input())
a = {}
count = 0
for i in range(n):
    b = input().split()
    a[b[0]] = int(b[1])
    
N = int(input())
sale = {}
for i in range(N):
    prod, sell = input().split()
    if prod in a:
        price = a[prod] * int(sell)
        if prod not in sale:
            sale[prod] = price
        else:
            sale[prod] += price
        count += float(price)

if count == 0:
    print('No ice cream sales')
else:
    x = []
    for i in sale:
        x.append([sale[i], i])
    maximum = max(x)[0]
    supermax = []
    for price,product in x:
        if price == maximum:
            supermax.append(product)
    supermax.sort()
    print('Total ice cream sales:', count)
    print('Top sales:', ', '.join(supermax))",1927955,100.0,about 1 year ago,unknown,0,human
3893,1831247,6631330021,08_Dict_22,"n = int(input())
a = 1
d1 = {}
while a <= n:
    input1 = input().split()
    d1[input1[0]] = input1[1]
    a += 1
m = int(input())
b = 1
d2 = {}
while b <= m:
    input2 = input().split()
    if input2[0] in d2:
        sum = float(d2[input2[0]]) + float(input2[1])
        d2[input2[0]] = str(sum)
    else:
        d2[input2[0]] = input2[1]
    b += 1
total = {}
for x in d2:
    if x in d1:
        if x in total:
            total[x] += float(d1[x]) * float(d2[x])
        else:
            total[x] = float(d1[x]) * float(d2[x])
total_re = {}
price = 0
total_values = list(total.values())
for i in total:
    if total[i] in total_re:
        total_re[total[i]] += "" "" + i
    else:
        total_re[total[i]] = i
if total == {}:
    print(""No ice cream sales"")
else:
    s = sorted(total_re.keys())  # total value
    max = s[-1]
    if "" "" in total_re[max]:
        top = total_re[max].split()
        top = sorted(top)
        name = "", "".join(top)
    else:
        name = total_re[max]
    for pr in total_values:
        price += float(pr)
    print(""Total ice cream sales: "" + str(price))
    print(""Top sales: "" + name)",1831247,100.0,over 1 year ago,unknown,0,human
3907,1920033,6632063621,08_Dict_22,"d = {}
for i in range(int(input())) :
    x = input().split()
    d[x[0]] = int(x[1])
cd = {}
for i in range(int(input())):
    x = input().split()
    if x[0] in d :
        if x[0] in cd : cd[x[0]] += int(x[1])*d[x[0]]
        else : cd[x[0]] = int(x[1])*d[x[0]]
if len(cd) == 0 : print('No ice cream sales')
else : 
    su = 0
    for i in cd : su += cd[i]
    print('Total ice cream sales: %.1f' % su)
    top = []
    ma = 0
    for key in cd :
        if cd[key] > ma : ma = cd[key]
    for key in cd :
        if cd[key] == ma : top.append(key)
    print('Top sales: %s ' % ', '.join(sorted(top)))",1920033,100.0,about 1 year ago,unknown,0,human
3912,1930489,6630227921,08_Dict_22,"N=int(input())
ice={}
sale={}
icesale=[]
for i in range(N):
    d=input().split()
    ice[d[0]]=d[1]
M=int(input())
for i1 in range(M):
    d1=input().split()
    if d1[0] in sale:
        sale[d1[0]] += int(d1[1])
    else:
        sale[d1[0]]=int(d1[1])
sums=0
for e in sale:
    if e in ice :
        esum=float(ice[e])*int(sale[e])
        icesale.append([esum,e])
        sums+=esum
if len(icesale) != 0:
    top=[]
    maxs=max(icesale)[0]
    for i2 in range(len(icesale)):
        if icesale[i2][0] == maxs:
            top.append(icesale[i2][1])
            top.sort()
    print('Total ice cream sales: '+str(sums))
    print('Top sales: '+', '.join(top))
else:
    print('No ice cream sales')
",1930489,100.0,about 1 year ago,unknown,0,human
3925,1927297,6630344621,08_Dict_22,"n = int(input())
price = {}
for i in range(n):
    name, value = input().split()
    price[name] = float(value)

total = 0
count = {}
m = int(input())
for i in range(m):
    name, number = input().split()
    number = float(number)
    if name in price:
        if name in count:
            count[name] += number*price[name]
        else:
            count[name] = number*price[name]
        total += price[name]*number

if len(count) == 0:
    print('No ice cream sales')
else:
    list = []
    max = -1
    for key in count:
        if count[key] > max:
            max = count[key]
            list = [key]
        elif count[key] == max:
            list.append(key)
    print('Total ice cream sales:', total)
    print('Top sales: ', end='')
    list.sort()
    for i in range(len(list)-1):
        print(list[i], end=', ')
    print(list[-1])",1927297,100.0,about 1 year ago,unknown,0,human
3933,1923085,6630214721,08_Dict_22,"n = int(input())
kai = {}
for i in range(n):
    itim,price= input().split()
    price = int(price)
    kai[itim] = price
m = int(input())
total = {}
for e in range(m):
    sue,jum = input().split()
    jum = int(jum)
    if sue not in total:
        total[sue] = jum
    else:
        total[sue] += jum
count = 0
d = {}
maxi = 0
for e in total:
    if e in kai:
        count += kai[e] * total[e]
    else:
        count += 0
for m in total:
    if m not in d and m in kai:
        d[m] = kai[m] * total[m]
    elif m in d and m in kai:
        d[m] += kai[m] * total[m]
if count != 0:
    print('Total ice cream sales: ' + str(float(count)))
    riang = []
    for r in d:
        riang.append([d[r],r])
    riang.sort()
    mx = max(riang)
    mx = mx[0]
    maxi = []
    for p,ic in riang:
        if p == mx:
            maxi.append(ic)
    print('Top sales: ' +', '.join(maxi))
else:
    print('No ice cream sales')",1923085,100.0,about 1 year ago,unknown,0,human
3938,1922478,6630305121,08_Dict_22,"np=int(input())
pi={}
c=[]
for _ in range(np):
    n,p = input().split()
    p=int(p)
    pi[n] = p
    c.append(n)
ns =int(input())
s={}
d=[]
for _ in range(ns):
    na,np = input().split()
    np=int(np)
    if na in d:
        s[na] += np
    else :
        s[na] = np
        d.append(na)
sumg = 0
g={}
x=[]
for i in c:
    if i in d and i not in x:
        x.append(i)
for i in x:
    g[i] = s[i]*pi[i]

for i in x:
    sumg +=int(g[i])

m=[]
ma=0

if sumg> 0 :
    for i in x:
        if g[i] > ma: ma=int(g[i])
    for i in x:
        if g[i] == ma: m.append(i)
    print('Total ice cream sales:',str(sumg)+'.0')
    print('Top sales:',', '.join(sorted(m)))

else: print('No ice cream sales')",1922478,100.0,about 1 year ago,unknown,0,human
3947,1929200,6630350321,08_Dict_22,"price = {}
for k in range(int(input())):
    ic, p = input().split()
    price[ic] = float(p)
    
total = 0
sales = {}
for k in range(int(input())):
    prod, k = input().split()
    if prod in price:
        p = price[prod]*int(k)
        if prod in sales:
            sales[prod] += p
        else:
            sales[prod] = p
        total += p
if total == 0:
    print('No ice cream sales')
else:
    x = []
    for ic in sales:
        x.append([sales[ic], ic])
    maxsales = max(x)[0]
    mx = []
    for s,ic in x :
        if s == maxsales:
            mx.append(ic)
    mx.sort()
    print('Total ice cream sales:', total)
    print('Top sales:', ', '.join(mx))",1929200,100.0,about 1 year ago,unknown,0,human
3954,1807713,6631328821,08_Dict_22,"n = int(input())
l = {}
g = 0
while g != n:
  p2 = input().split()
  l[p2[0]] = float(p2[1])
  g += 1
n2 = int(input())
l2 = {}
g = 0
while g != n2:
  p3 = input().split()
  if p3[0] in l2:
    l2[p3[0]] += float(p3[1])
  else:
    l2[p3[0]] = float(p3[1])
  g += 1
y = 0
l3 = {}
for j in l2:
  for i in l:
    if j == i:
       y += float(l[i]*l2[j])
       if j in l3:
        l3[j] += float(l2[j])*(l[i])
       else:
        l3[j] = float(l2[j]*l[i])
l4 = []
for i in l3:
  l4.append([i,l3[i]])
   
if y == 0:
  print(""No ice cream sales"")    
else:
  print(""Total ice cream sales:""+"" ""+str(y))
  
  m = lambda l4:l4[0]
  l4.sort(key=m)
  m2 = lambda l4:l4[1]
  l4.sort(key=m2,reverse=True)  
  h = l4[0][1]
  s =""""
  for i in l4:
    if i[1] == h:
      s += i[0]+"", ""
  s = s[:-2]
  print(""Top sales: ""+s)",1807713,100.0,over 1 year ago,unknown,0,human
3955,1831547,6631227021,08_Dict_22,"N = int(input())

A = {}
B = {}
Pi = {}

for i in range(N) :
    a,b = input().strip().split()
    if a in A :
       A[a] += float(b)
    else :
        A[a] = float(b)
        B[a] = float(0)
    
M = int(input())

for i in range(M) :
    a,b = input().strip().split()
    if a in A :
        B[a] += int(b)
    
for i in A :
    Pi[i] = A[i]*B[i]
            
Max = max([a for a,e in [[Pi[e],e] for e in Pi ]])

Name = [a for a in Pi]
Name.sort()    
Show = ''
for e in Name :
    if Pi[e] == Max : Show += "", ""+e
    
if sum([a for a,e in [[Pi[e],e] for e in Pi ]]) > 0 :
   print(""Total ice cream sales:"",sum([a for a,e in [[Pi[e],e] for e in Pi ]]))
   print(""Top sales:"",Show.strip("", ""))
else  : print(""No ice cream sales"")",1831547,100.0,over 1 year ago,unknown,0,human
3958,1939724,6630141521,08_Dict_22,"d = {}
for i in range(int(input())) :
    x = input().split()
    d[x[0]] = int(x[1])
cd = {}
for i in range(int(input())):
    x = input().split()
    if x[0] in d :
        if x[0] in cd : cd[x[0]] += int(x[1])*d[x[0]]
        else : cd[x[0]] = int(x[1])*d[x[0]]
if len(cd) == 0 : print('No ice cream sales')
else : 
    su = 0
    for i in cd : su += cd[i]
    print('Total ice cream sales: %.1f' % su)
    top = []
    ma = 0
    for key in cd :
        if cd[key] > ma : ma = cd[key]
    for key in cd :
        if cd[key] == ma : top.append(key)
    print('Top sales: %s ' % ', '.join(sorted(top)))",1939724,100.0,12 months ago,unknown,0,human
3962,1962505,6632082521,08_Dict_22,"num = int(input())

data = {}

for i in range(num):
    ice = input().split()
    data[ice[0]] = float(ice[1])
    
m = int(input())

sdata = {}

for i in range(m):
    sale = input().split()
    if sale[0] in sdata:
        sdata[sale[0]] += float(sale[1])
    else:
        sdata[sale[0]] = float(sale[1])
    
status = 0

for e in sdata:
    if e in data:
        status += 1
        
price = 0
price_compair = {}

if status != 0:
    for e in sdata:
        if e in data:
            if e in price_compair:
                price_compair[e] += data[e]*sdata[e]
            else:
                price_compair[e] = data[e]*sdata[e]
            price += data[e]*sdata[e]
    print('Total ice cream sales:',price)
    
    all_price = []
    
    for e in price_compair:
        all_price.append(price_compair[e])
    
    top = []
    
    for e in price_compair:
        if price_compair[e] == max(all_price):
            top.append(e)
            
    top.sort()
    
    print('Top sales:', ', '.join(top)) 
else:
    print('No ice cream sales')",1962505,100.0,10 months ago,unknown,0,human
3986,1827626,6630085021,08_Dict_22,"n=int(input())
ice={}
for c in range(n):
    x,y=input().split()
    ice[x]=float(y)
n1=int(input())
topsell={}
total=0
for i in range(n1):
    x1,y1=input().split()
    if x1 in ice:
        p=ice[x1]*int(y1)
        if x1 in topsell:
            topsell[x1]+=p
        else:
            topsell[x1]=p
        total+=p
x=[]
if total ==0:
    print('No ice cream sales')
else:
    for ice in topsell:
        x.append([topsell[ice],ice])
        maxsales=max(x)[0]
        oo=[]
        for s,ic in x:
            if s==maxsales:
                oo.append(ic)
        oo.sort()
    print('Total ice cream sales:',total)
    print('Top sales:',', '.join(oo))",1827626,100.0,over 1 year ago,unknown,0,human
3987,1962297,6632087721,08_Dict_22,"price = {}
for k in range(int(input())):
    ic, p = input().split()
    price[ic] = float(p)
total = 0
sales = {}
for k in range(int(input())):
    prod, k = input().split()
    if prod in price:
        p = price[prod]*int(k)
        if prod in sales :
            sales[prod] += p
        else :
            sales[prod] = p
        total += p
if total == 0:
    print('No ice cream sales')
else :
    x= []
    for ic in sales:
        x.append([sales[ic], ic])
    maxsales = max(x)[0]
    mx = []
    for s,ic,in x :
        if s == maxsales :
            mx.append(ic)
    mx.sort()
    print('Total ice cream sales:', total)
    print('Top sales:', ', '.join(mx))",1962297,100.0,10 months ago,unknown,0,human
